timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,smooth_accel_x,smooth_accel_y,smooth_accel_z,smooth_gyro_x,smooth_gyro_y,smooth_gyro_z,smooth_mag_x,smooth_mag_y,smooth_mag_z
4.71E+12,0.05886841,2.9611511,9.061707,-0.08239746,-0.20796204,0.15299988,17.977905,4.446411,-50.74005,,-0.08105562,2.872944262,9.071105807,-0.067936814,-0.26040045,0.147772563,18.01503313,4.538822418,-50.71261092
4.71E+12,0.2548828,3.0224304,9.052124,-0.10151672,-0.14916992,0.14805603,17.977905,4.446411,-50.74005,,0.08691359,2.947687331,9.061614903,-0.084726767,-0.204785185,0.147914297,17.99646907,4.492616709,-50.72633046
4.71E+12,0.40423584,3.0382233,9.056976,-0.12388611,-0.09512329,0.13586426,19.08722,5.555725,-51.01013,,0.245574715,2.992955316,9.059295452,-0.104306439,-0.149954237,0.141889278,18.54184453,5.024170854,-50.86823023
4.71E+12,0.55659485,3.0677185,9.064514,-0.13505554,-0.06352234,0.117614746,19.08722,5.555725,-51.01013,,0.401084782,3.030336908,9.061904726,-0.119680989,-0.106738289,0.129752012,18.81453227,5.289947927,-50.93918012
4.71E+12,0.73117065,3.1360474,9.061813,-0.13395691,-0.0541687,0.09472656,19.08722,5.555725,-51.01013,,0.566127716,3.083192154,9.061858863,-0.12681895,-0.080453494,0.112239286,18.95087613,5.422836464,-50.97465506
4.71E+12,0.80326843,3.120163,9.026474,-0.12121582,-0.06460571,0.06437683,19.08722,5.555725,-51.01013,,0.684698073,3.101677577,9.044166431,-0.124017385,-0.072529602,0.088308058,19.01904807,5.489280732,-50.99239253
4.71E+12,0.820755,3.0730286,8.886795,-0.101745605,-0.08598328,0.029678345,19.070435,4.1412354,-50.801086,,0.752726537,3.087353088,8.965480716,-0.112881495,-0.079256441,0.058993202,19.04474153,4.815258066,-50.89673926
4.71E+12,0.79797363,3.052353,8.723465,-0.08073425,-0.11427307,-0.006256104,19.070435,4.1412354,-50.801086,,0.775350083,3.069853044,8.844472858,-0.096807872,-0.096764756,0.026368549,19.05758827,4.478246733,-50.84891263
4.71E+12,0.716629,2.9994354,8.611862,-0.05973816,-0.14755249,-0.045715332,19.070435,4.1412354,-50.801086,,0.745989542,3.034644222,8.728167429,-0.078273016,-0.122158623,-0.009673391,19.06401163,4.309741066,-50.82499932
4.71E+12,0.61650085,2.9361572,8.479919,-0.05104065,-0.17152405,-0.08305359,19.070435,4.1412354,-50.801086,,0.681245196,2.985400711,8.604043214,-0.064656833,-0.146841336,-0.046363491,19.06722332,4.225488233,-50.81304266
4.71E+12,0.49969482,2.8843231,8.456467,-0.05342102,-0.18746948,-0.11778259,19.007874,3.7597656,-50.74005,,0.590470008,2.934861906,8.530255107,-0.059038927,-0.167155408,-0.08207304,19.03754866,3.992626917,-50.77654633
4.71E+12,0.46733093,2.8624725,8.575516,-0.06843567,-0.19488525,-0.14820862,19.007874,3.7597656,-50.74005,,0.528900469,2.898667203,8.552885554,-0.063737298,-0.181020329,-0.11514083,19.02271133,3.876196258,-50.75829816
4.71E+12,0.47044373,2.8260803,8.722534,-0.09213257,-0.19056702,-0.17198181,19.007874,3.7597656,-50.74005,,0.499672099,2.862373751,8.637709777,-0.077934934,-0.185793675,-0.14356132,19.01529266,3.817980929,-50.74917408
4.71E+12,0.4972992,2.7116394,8.822815,-0.12080383,-0.17045593,-0.18972778,19.007874,3.7597656,-50.74005,,0.49848565,2.787006576,8.730262388,-0.099369382,-0.178124802,-0.16664455,19.01158333,3.788873265,-50.74461204
4.71E+12,0.5164032,2.6366577,8.848236,-0.1503601,-0.13168335,-0.20240784,18.556213,5.407715,-50.886536,,0.507444425,2.711832138,8.789249194,-0.124864741,-0.154904076,-0.184526195,18.78389817,4.598294132,-50.81557402
4.71E+12,0.47373962,2.5932465,8.86557,-0.17874146,-0.08087158,-0.2111206,18.556213,5.407715,-50.886536,,0.490592022,2.652539319,8.827409597,-0.151803101,-0.117887828,-0.197823398,18.67005558,5.003004566,-50.85105501
4.71E+12,0.40116882,2.5640717,8.848679,-0.20489502,-0.018814087,-0.21705627,18.556213,5.407715,-50.886536,,0.445880421,2.608305509,8.838044299,-0.17834906,-0.068350958,-0.207439834,18.61313429,5.205359783,-50.86879551
4.71E+12,0.28829956,2.5197906,8.84581,-0.23008728,0.04963684,-0.21961975,18.556213,5.407715,-50.886536,,0.367089991,2.564048055,8.841927149,-0.20421817,-0.009357059,-0.213529792,18.58467365,5.306537392,-50.87766575
4.71E+12,0.18623352,2.4901886,8.87471,-0.25401306,0.117004395,-0.21777344,17.134094,6.100464,-51.64337,,0.276661755,2.527118327,8.858318575,-0.229115615,0.053823668,-0.215651616,17.85938382,5.703500696,-51.26051788
4.71E+12,0.14480591,2.4735107,8.93837,-0.27700806,0.186203,-0.2066803,17.134094,6.100464,-51.64337,,0.210733833,2.500314514,8.898344287,-0.253061838,0.120013334,-0.211165958,17.49673891,5.901982348,-51.45194394
4.71E+12,0.118927,2.3979187,9.013687,-0.2955017,0.24861145,-0.18713379,17.134094,6.100464,-51.64337,,0.164830416,2.449116607,8.956015644,-0.274281769,0.184312392,-0.199149874,17.31541646,6.001223174,-51.54765697
4.71E+12,0.09379578,2.3681183,9.057907,-0.3032074,0.29603577,-0.16293335,17.134094,6.100464,-51.64337,,0.129313098,2.408617453,9.006961322,-0.288744584,0.240174081,-0.181041612,17.22475523,6.050843587,-51.59551348
4.71E+12,0.12852478,2.4542084,9.138794,-0.30007935,0.32929993,-0.13748169,16.946411,6.163025,-51.745605,,0.128918939,2.431412927,9.072877661,-0.294411967,0.284737006,-0.159261651,17.08558311,6.106934293,-51.67055924
4.71E+12,0.32237244,2.6209106,9.14856,-0.28320313,0.34518433,-0.11088562,16.946411,6.163025,-51.745605,,0.22564569,2.526161763,9.11071883,-0.288807549,0.314960668,-0.135073635,17.01599706,6.134979647,-51.70808212
4.71E+12,0.5812988,2.8124084,9.11525,-0.25398254,0.33969116,-0.08494568,16.946411,6.163025,-51.745605,,0.403472245,2.669285082,9.112984415,-0.271395044,0.327325914,-0.110009658,16.98120403,6.149002323,-51.72684356
4.71E+12,0.81851196,2.976181,8.939606,-0.21200562,0.31103516,-0.06297302,16.946411,6.163025,-51.745605,,0.610992102,2.822733041,9.026295208,-0.241700332,0.319180537,-0.086491339,16.96380751,6.156013662,-51.73622428
4.71E+12,0.9199524,3.1425781,8.694595,-0.16427612,0.25854492,-0.054519653,18.395996,6.968689,-50.331116,,0.765472251,2.98265557,8.860445104,-0.202988226,0.288862728,-0.070505496,17.67990176,6.562351331,-51.03367014
4.71E+12,0.8877716,3.1987915,8.577209,-0.1186676,0.19148254,-0.060928345,18.395996,6.968689,-50.331116,,0.826621926,3.090723535,8.718827052,-0.160827913,0.240172634,-0.06571692,18.03794888,6.765520165,-50.68239307
4.71E+12,0.7687988,3.3012085,8.399231,-0.07911682,0.11326599,-0.07923889,18.395996,6.968689,-50.331116,,0.797710363,3.195966018,8.559029026,-0.119972367,0.176719312,-0.072477905,18.21697244,6.867104583,-50.50675454
4.71E+12,0.66244507,3.3318481,8.288223,-0.050476074,0.03060913,-0.1000061,18.395996,6.968689,-50.331116,,0.730077716,3.263907059,8.423626013,-0.08522422,0.103664221,-0.086242003,18.30648422,6.917896791,-50.41893527
4.71E+12,0.5652313,3.3082428,8.235687,-0.037612915,-0.04673767,-0.11769104,18.492126,6.6986084,-51.49536,,0.647654508,3.286074929,8.329656506,-0.061418568,0.028463276,-0.101966521,18.39930511,6.808252596,-50.95714763
4.71E+12,0.3885193,3.2973022,8.329086,-0.037002563,-0.13150024,-0.13362122,18.492126,6.6986084,-51.49536,,0.518086904,3.291688565,8.329371253,-0.049210565,-0.051518482,-0.117793871,18.44571555,6.753430498,-51.22625382
4.71E+12,0.12496948,3.197174,8.396179,-0.053344727,-0.20445251,-0.14701843,18.492126,6.6986084,-51.49536,,0.321528192,3.244431282,8.362775127,-0.051277646,-0.127985496,-0.13240615,18.46892078,6.726019449,-51.36080691
4.71E+12,-0.12687683,3.0503235,8.694855,-0.0796814,-0.2687683,-0.1543274,18.492126,6.6986084,-51.49536,,0.097325681,3.147377391,8.528815063,-0.065479523,-0.198376898,-0.143366775,18.48052339,6.712313924,-51.42808345
4.71E+12,-0.3033905,2.976059,8.92868,-0.11579895,-0.31707764,-0.15196228,18.492126,6.678772,-51.57776,,-0.103032409,3.061718196,8.728747532,-0.090639237,-0.257727269,-0.147664528,18.48632469,6.695542962,-51.50292173
4.71E+12,-0.31596375,2.949112,9.059967,-0.15808105,-0.34280396,-0.1375122,18.492126,6.678772,-51.57776,,-0.20949808,3.005415098,8.894357266,-0.124360143,-0.300265615,-0.142588364,18.48922535,6.687157481,-51.54034086
4.71E+12,-0.18725586,2.9794312,9.284363,-0.19869995,-0.3478241,-0.11364746,18.492126,6.678772,-51.57776,,-0.19837697,2.992423149,9.089360133,-0.161530047,-0.324044857,-0.128117912,18.49067567,6.682964741,-51.55905043
4.71E+12,0.028762817,3.053299,9.527451,-0.24923706,-0.33137512,-0.08163452,18.492126,6.678772,-51.57776,,-0.084807076,3.022861074,9.308405566,-0.205383553,-0.327709989,-0.104876216,18.49140084,6.68086837,-51.56840522
