timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,smooth_accel_x,smooth_accel_y,smooth_accel_z,smooth_gyro_x,smooth_gyro_y,smooth_gyro_z,smooth_mag_x,smooth_mag_y,smooth_mag_z
8.05E+12,-0.33702087,1.7376709,9.95369,0.027145386,-0.18345642,-0.013565064,15.725708,-22.691345,-47.340393,,-0.296498913,1.685434808,10.06729678,0.010406421,-0.220714063,-0.018852274,15.72734569,-22.50542523,-47.26845205
8.05E+12,-0.35087585,1.7910919,9.7747345,0.042785645,-0.14038086,-0.010299683,15.725708,-22.691345,-47.340393,,-0.323687382,1.738263354,9.921015639,0.026596033,-0.180547461,-0.014575978,15.72652684,-22.59838512,-47.30442253
8.05E+12,-0.38580322,1.8371735,9.676514,0.05142212,-0.10173035,-0.006576538,14.97345,-21.862793,-48.161316,,-0.354745301,1.787718427,9.798764819,0.039009077,-0.141138906,-0.010576258,15.34998842,-22.23058906,-47.73286926
8.05E+12,-0.43901062,1.8662262,9.70285,0.052139282,-0.06854248,-0.004577637,14.97345,-21.862793,-48.161316,,-0.39687796,1.826972314,9.75080741,0.045574179,-0.104840693,-0.007576947,15.16171921,-22.04669103,-47.94709263
8.05E+12,-0.42404175,1.8497772,9.646408,0.047424316,-0.04447937,-0.00390625,14.97345,-21.862793,-48.161316,,-0.410459855,1.838374757,9.698607705,0.046499248,-0.074660031,-0.005741599,15.06758461,-21.95474201,-48.05420432
8.05E+12,-0.37701416,1.838913,9.595093,0.04333496,-0.024810791,-0.001449585,14.97345,-21.862793,-48.161316,,-0.393737008,1.838643878,9.646850352,0.044917104,-0.049735411,-0.003595592,15.0205173,-21.90876751,-48.10776016
8.05E+12,-0.3697815,1.8063965,9.6089325,0.038650513,-0.00730896,0.004638672,14.866638,-21.711731,-48.2666,,-0.381759254,1.822520189,9.627891426,0.041783808,-0.028522186,0.00052154,14.94357765,-21.81024925,-48.18718008
8.05E+12,-0.32806396,1.8422699,9.603165,0.032470703,0.006164551,0.010101318,14.866638,-21.711731,-48.2666,,-0.354911607,1.832395045,9.615528213,0.037127256,-0.011178817,0.005311429,14.90510783,-21.76099013,-48.22689004
8.05E+12,-0.3350067,1.8699341,9.469666,0.027618408,0.014099121,0.013565064,14.866638,-21.711731,-48.2666,,-0.344959153,1.851164572,9.542597107,0.032372832,0.001460152,0.009438246,14.88587291,-21.73636056,-48.24674502
8.05E+12,-0.37963867,1.8527069,9.337479,0.023880005,0.020080566,0.016174316,14.866638,-21.711731,-48.2666,,-0.362298912,1.851935736,9.440038053,0.028126418,0.010770359,0.012806281,14.87625546,-21.72404578,-48.25667251
8.05E+12,-0.36976624,1.8765869,9.24408,0.019744873,0.024047852,0.020812988,16.15448,-21.711731,-47.950745,,-0.366032576,1.864261318,9.342059027,0.023935646,0.017409105,0.016809635,15.51536773,-21.71788839,-48.10370875
8.05E+12,-0.31437683,1.9460297,9.089706,0.011169434,0.026504517,0.023803711,16.15448,-21.711731,-47.950745,,-0.340204703,1.905145509,9.215882513,0.01755254,0.021956811,0.020306673,15.83492386,-21.7148097,-48.02722688
8.05E+12,-0.24905396,2.0279388,9.0346985,-3.51E-04,0.028686523,0.029418945,16.15448,-21.711731,-47.950745,,-0.294629331,1.966542155,9.125290507,0.008600794,0.025321667,0.024862809,15.99470193,-21.71327035,-47.98898594
8.05E+12,-0.14979553,2.1300964,8.990784,-0.016799927,0.02734375,0.035095215,16.15448,-21.711731,-47.950745,,-0.222212431,2.048319277,9.058037253,-0.004099567,0.026332709,0.029979012,16.07459097,-21.71250067,-47.96986547
8.05E+12,-0.0786438,2.2053528,8.877228,-0.035751343,0.016036987,0.036010742,15.591431,-20.741272,-46.665955,,-0.150428115,2.126836039,8.967632627,-0.019925455,0.021184848,0.032994877,15.83301098,-21.22688634,-47.31791023
8.05E+12,-0.034805298,2.2584229,8.775391,-0.054840088,-0.002624512,0.030471802,15.591431,-20.741272,-46.665955,,-0.092616707,2.192629469,8.871511813,-0.037382771,0.009280168,0.031733339,15.71222099,-20.98407917,-46.99193262
8.05E+12,-0.015365601,2.2700043,8.807785,-0.07157898,-0.027191162,0.014221191,15.591431,-20.741272,-46.665955,,-0.053991154,2.231316885,8.839648407,-0.054480876,-0.008955497,0.022977265,15.651826,-20.86267558,-46.82894381
8.05E+12,-0.061325073,2.180603,8.98201,-0.08404541,-0.060287476,-0.001312256,15.591431,-20.741272,-46.665955,,-0.057658113,2.205959942,8.910829203,-0.069263143,-0.034621486,0.010832505,15.6216285,-20.80197379,-46.7474494
8.05E+12,-0.12445068,2.114975,9.205582,-0.0990448,-0.0970459,-0.017562866,15.553284,-20.681763,-46.591187,,-0.091054397,2.160467471,9.058205602,-0.084153971,-0.065833693,-0.003365181,15.58745625,-20.7418684,-46.6693182
8.05E+12,-0.042297363,2.053955,9.437912,-0.10820007,-0.13760376,-0.03303528,15.553284,-20.681763,-46.591187,,-0.06667588,2.107211236,9.248058801,-0.096177021,-0.101718727,-0.01820023,15.57037012,-20.7118157,-46.6302526
8.05E+12,-0.080322266,1.946228,9.682678,-0.10644531,-0.16921997,-0.044281006,15.553284,-20.681763,-46.591187,,-0.073499073,2.026719618,9.4653684,-0.101311165,-0.135469348,-0.031240618,15.56182706,-20.69678935,-46.6107198
8.05E+12,-0.06037903,1.9129639,9.702759,-0.097457886,-0.1920929,-0.054885864,15.553284,-20.681763,-46.591187,,-0.066939051,1.969841759,9.5840637,-0.099384526,-0.163781124,-0.043063241,15.55755553,-20.68927617,-46.6009534
8.05E+12,-0.1355133,1.8493652,9.796188,-0.082229614,-0.19714355,-0.061416626,15.553284,-20.681763,-46.591187,,-0.101226176,1.909603479,9.69012585,-0.09080707,-0.180462337,-0.052239934,15.55541977,-20.68551959,-46.5960702
8.05E+12,-0.13490295,1.8501434,9.962784,-0.0690918,-0.19241333,-0.06666565,15.553284,-20.681763,-46.591187,,-0.118064563,1.87987344,9.826454925,-0.079949435,-0.186437834,-0.059452792,15.55435188,-20.68364129,-46.5936286
8.05E+12,-0.13000488,1.8286438,10.068924,-0.056137085,-0.18197632,-0.0687561,15.553284,-20.681763,-46.591187,,-0.124034721,1.85425862,9.947689463,-0.06804326,-0.184207077,-0.064104446,15.55381794,-20.68270215,-46.5924078
8.05E+12,-0.14247131,1.7689819,10.16069,-0.043945313,-0.16395569,-0.06941223,16.900635,-23.068237,-46.59424,,-0.133253016,1.81162026,10.05418973,-0.055994286,-0.174081383,-0.066758338,16.22722647,-21.87546957,-46.5933239
8.05E+12,-0.092666626,1.7345581,10.046112,-0.029464722,-0.14022827,-0.06617737,16.900635,-23.068237,-46.59424,,-0.112959821,1.77308918,10.05015087,-0.042729504,-0.157154827,-0.066467854,16.56393074,-22.47185329,-46.59378195
8.05E+12,-0.079330444,1.7047272,9.866379,-0.009155273,-0.108169556,-0.059280396,16.900635,-23.068237,-46.59424,,-0.096145132,1.73890819,9.958264933,-0.025942389,-0.132662191,-0.062874125,16.73228287,-22.77004514,-46.59401098
8.05E+12,-0.16062927,1.6940155,9.75386,0.010971069,-0.07733154,-0.054031372,16.900635,-23.068237,-46.59424,,-0.128387201,1.716461845,9.856062466,-0.00748566,-0.104996866,-0.058452748,16.81645893,-22.91914107,-46.59412549
8.05E+12,-0.25274658,1.6937561,9.688126,0.027435303,-0.050598145,-0.0496521,14.523315,-21.368408,-46.925354,,-0.190566891,1.705108972,9.772094233,0.009974822,-0.077797505,-0.054052424,15.66988697,-22.14377454,-46.75973974
8.05E+12,-0.27752686,1.7293091,9.6471405,0.038757324,-0.028671265,-0.044799805,14.523315,-21.368408,-46.925354,,-0.234046875,1.717209036,9.709617367,0.024366073,-0.053234385,-0.049426115,15.09660098,-21.75609127,-46.84254687
8.05E+12,-0.22961426,1.7453003,9.576248,0.047332764,-0.016189575,-0.037384033,14.523315,-21.368408,-46.925354,,-0.231830568,1.731254668,9.642932683,0.035849418,-0.03471198,-0.043405074,14.80995799,-21.56224963,-46.88395044
8.05E+12,-0.13319397,1.8793793,9.444229,0.055664063,-0.009338379,-0.026748657,14.523315,-21.368408,-46.925354,,-0.182512269,1.805316984,9.543580842,0.045756741,-0.02202518,-0.035076865,14.6666365,-21.46532882,-46.90465222
8.05E+12,0.021591187,1.9905396,9.424881,0.06309509,-0.003509522,-0.014587402,14.637756,-21.408081,-46.905518,,-0.080460541,1.897928292,9.484230921,0.054425915,-0.012767351,-0.024832134,14.65219625,-21.43670491,-46.90508511
8.05E+12,0.122406006,2.0864716,9.400543,0.062927246,0.001953125,-0.008789063,14.637756,-21.408081,-46.905518,,0.020972733,1.992199946,9.44238696,0.058676581,-0.005407113,-0.016810598,14.64497612,-21.42239295,-46.90530155
8.05E+12,0.13041687,2.0836182,9.369385,0.055648804,0.008514404,-0.014968872,14.637756,-21.408081,-46.905518,,0.075694801,2.037909073,9.40588598,0.057162692,0.001553646,-0.015889735,14.64136606,-21.41523698,-46.90540978
8.05E+12,0.15635681,2.0687256,9.314835,0.04397583,0.020309448,-0.028503418,14.637756,-21.408081,-46.905518,,0.116025806,2.053317337,9.36036049,0.050569261,0.010931547,-0.022196577,14.63956103,-21.41165899,-46.90546389
8.05E+12,0.21647644,2.0329285,9.282852,0.030059814,0.039611816,-0.04446411,16.490173,-21.98944,-46.707153,,0.166251123,2.043122918,9.321606245,0.040314538,0.025271681,-0.033330343,15.56486702,-21.70054949,-46.80630844
8.05E+12,0.18736267,1.9526825,9.277405,0.012481689,0.06430054,-0.05973816,16.490173,-21.98944,-46.707153,,0.176806896,1.997902709,9.299505623,0.026398113,0.044786111,-0.046534252,16.02752001,-21.84499475,-46.75673072
8.05E+12,0.10273743,1.8886566,9.188004,-0.010238647,0.09529114,-0.074661255,16.490173,-21.98944,-46.707153,,0.139772163,1.943279655,9.243754811,0.008079733,0.070038625,-0.060597753,16.2588465,-21.91721737,-46.73194186
8.05E+12,0.08988953,1.8632813,9.153198,-0.03363037,0.13092041,-0.087387085,16.490173,-21.98944,-46.707153,,0.114830847,1.903280477,9.198476406,-0.012775318,0.100479518,-0.073992419,16.37450975,-21.95332869,-46.71954743
8.05E+12,0.04159546,1.8730316,9.291534,-0.055664063,0.16726685,-0.09680176,15.382385,-21.195984,-48.098755,,0.078213153,1.888156039,9.245005203,-0.034219691,0.133873184,-0.08539709,15.87844738,-21.57465634,-47.40915122
8.05E+12,0.004928589,1.8545074,9.523788,-0.07376099,0.19526672,-0.10231018,15.382385,-21.195984,-48.098755,,0.041570871,1.871331719,9.384396601,-0.05399034,0.164569952,-0.093853635,15.63041619,-21.38532017,-47.75395311
8.05E+12,0.007354736,1.7949524,9.715958,-0.08380127,0.2131958,-0.10494995,15.382385,-21.195984,-48.098755,,0.024462804,1.83314206,9.550177301,-0.068895805,0.188882876,-0.099401792,15.50640059,-21.29065209,-47.92635405
8.05E+12,0.016479492,1.7529755,9.755814,-0.07727051,0.22846985,-0.10494995,15.382385,-21.195984,-48.098755,,0.020471148,1.79305878,9.65299565,-0.073083158,0.208676363,-0.102175871,15.4443928,-21.24331804,-48.01255453
8.05E+12,0.02015686,1.738327,9.678421,-0.04815674,0.24668884,-0.10269165,15.42511,-21.282959,-48.18268,,0.020314004,1.76569289,9.665708325,-0.060619949,0.227682601,-0.102433761,15.4347514,-21.26313852,-48.09761726
8.05E+12,-0.03515625,1.7252197,9.565491,-0.005203247,0.26148987,-0.09794617,15.42511,-21.282959,-48.18268,,-0.007421123,1.745456295,9.615599663,-0.032911598,0.244586236,-0.100189965,15.4299307,-21.27304876,-48.14014863
8.05E+12,-0.13282776,1.7100067,9.41304,0.043670654,0.26953125,-0.09272766,15.42511,-21.282959,-48.18268,,-0.070124442,1.727731497,9.514319831,0.005379528,0.257058743,-0.096458813,15.42752035,-21.27800388,-48.16141432
8.05E+12,-0.19519043,1.6937561,9.151871,0.09390259,0.27088928,-0.08493042,15.42511,-21.282959,-48.18268,,-0.132657436,1.710743799,9.333095416,0.049641059,0.263974011,-0.090694616,15.42631517,-21.28048144,-48.17204716
8.05E+12,-0.18681335,1.7028961,8.844986,0.13787842,0.27182007,-0.07293701,15.675354,-21.533203,-48.52295,,-0.159735393,1.706819949,9.089040708,0.09375974,0.267897041,-0.081815813,15.55083459,-21.40684222,-48.34749858
8.05E+12,-0.1499176,1.7246704,8.568253,0.17248535,0.2740326,-0.055725098,15.675354,-21.533203,-48.52295,,-0.154826496,1.715745175,8.828646854,0.133122545,0.27096482,-0.068770456,15.61309429,-21.47002261,-48.43522429
8.05E+12,-0.07733154,1.8560791,8.389648,0.19197083,0.27478027,-0.035003662,15.675354,-21.533203,-48.52295,,-0.116079018,1.785912137,8.609147427,0.162546687,0.272872545,-0.051887059,15.64422415,-21.50161281,-48.47908714
8.05E+12,-0.040161133,1.9647064,8.2543335,0.19677734,0.27241516,-0.013442993,15.675354,-21.533203,-48.52295,,-0.078120076,1.875309269,8.431740463,0.179662014,0.272643853,-0.032665026,15.65978907,-21.5174079,-48.50101857
8.05E+12,-0.11192322,2.1059723,8.264175,0.19058228,0.26104736,0.003555298,15.382385,-19.47937,-47.0932,,-0.095021648,1.990640784,8.347957732,0.185122147,0.266845606,-0.014554864,15.52108704,-20.49838895,-47.79710929
8.05E+12,-0.15803528,2.164505,8.298691,0.17848206,0.24012756,0.018051147,15.382385,-19.47937,-47.0932,,-0.126528464,2.077572892,8.323324366,0.181802103,0.253486583,0.001748142,15.45173602,-19.98887948,-47.44515464
8.05E+12,-0.24958801,2.199997,8.368362,0.1669159,0.21211243,0.028244019,15.382385,-19.47937,-47.0932,,-0.188058237,2.138784946,8.345843183,0.174359002,0.232799507,0.01499608,15.41706051,-19.73412474,-47.26917732
8.05E+12,-0.28704834,2.3865356,8.6480255,0.15267944,0.17218018,0.039352417,15.382385,-19.47937,-47.0932,,-0.237553288,2.262660273,8.496934341,0.163519221,0.202489843,0.027174249,15.39972275,-19.60674737,-47.18118866
8.05E+12,-0.07136536,2.6307526,8.754959,0.14006042,0.12930298,0.049545288,15.615845,-19.98291,-46.99402,,-0.154459324,2.446706437,8.625946671,0.15178982,0.165896412,0.038359768,15.50778388,-19.79482868,-47.08760433
8.05E+12,0.18127441,2.7631836,8.552612,0.13270569,0.10064697,0.061264038,15.615845,-19.98291,-46.99402,,0.013407543,2.604945018,8.589279335,0.142247755,0.133271691,0.049811903,15.56181444,-19.88886934,-47.04081217
8.05E+12,0.36480713,2.8802032,8.35939,0.12998962,0.09555054,0.07131958,15.615845,-19.98291,-46.99402,,0.189107336,2.742574109,8.474334668,0.136118688,0.114411115,0.060565742,15.58882972,-19.93588967,-47.01741608
8.05E+12,0.46229553,2.9061584,8.39061,0.121917725,0.105148315,0.070373535,15.615845,-19.98291,-46.99402,,0.325701433,2.824366255,8.432472334,0.129018206,0.109779715,0.065469638,15.60233736,-19.95939984,-47.00571804
8.05E+12,0.529068,2.979782,8.5327,0.10151672,0.10601807,0.062683105,16.508484,-21.835327,-46.446228,,0.427384717,2.902074127,8.482586167,0.115267463,0.107898893,0.064076372,16.05541068,-20.89736342,-46.72597302
8.05E+12,0.5686035,3.081009,8.734894,0.07092285,0.095687866,0.04307556,16.508484,-21.835327,-46.446228,,0.497994108,2.991541564,8.608740083,0.093095157,0.101793379,0.053575966,16.28194734,-21.36634521,-46.58610051
8.05E+12,0.47990417,3.093216,8.723099,0.047805786,0.09005737,0.01499939,16.508484,-21.835327,-46.446228,,0.488949139,3.042378782,8.665919542,0.070450471,0.095925375,0.034287678,16.39521567,-21.6008361,-46.51616426
8.05E+12,0.38786316,3.0156403,8.724747,0.025878906,0.09768677,-0.015563965,16.23993,-21.025085,-45.9198,,0.43840615,3.029009541,8.695333271,0.048164689,0.096806072,0.009361856,16.31757283,-21.31296055,-46.21798213
8.05E+12,0.2516327,2.8913116,8.703125,0.002822876,0.11653137,-0.041763306,16.23993,-21.025085,-45.9198,,0.345019425,2.96016057,8.699229135,0.025493782,0.106668721,-0.016200725,16.27875142,-21.16902278,-46.06889106
8.05E+12,0.15890503,2.8439636,8.649063,-0.02230835,0.14147949,-0.06518555,16.23993,-21.025085,-45.9198,,0.251962227,2.902062085,8.674146068,0.001592716,0.124074106,-0.040693137,16.25934071,-21.09705389,-45.99434553
8.05E+12,0.046875,2.8140259,8.616455,-0.04664612,0.16273499,-0.07829285,16.23993,-21.025085,-45.9198,,0.149418614,2.858043993,8.645300534,-0.022526702,0.143404548,-0.059492994,16.24963535,-21.06106944,-45.95707277
8.05E+12,0.011444092,2.8695526,8.620712,-0.07435608,0.1794281,-0.08276367,16.511536,-21.025085,-46.0968,,0.080431353,2.863798296,8.633006267,-0.048441391,0.161416324,-0.071128332,16.38058568,-21.04307722,-46.02693638
8.05E+12,-0.03590393,2.9330292,8.619247,-0.095703125,0.18515015,-0.08439636,16.511536,-21.025085,-46.0968,,0.022263711,2.898413748,8.626126633,-0.072072258,0.173283237,-0.077762346,16.44606084,-21.03408111,-46.06186819
8.05E+12,6.71E-04,2.98143,8.584702,-0.112213135,0.17567444,-0.08255005,16.511536,-21.025085,-46.0968,,0.011467549,2.939921874,8.605414317,-0.092142696,0.174478838,-0.080156198,16.47879842,-21.02958306,-46.0793341
